repo_full_name,repo_url,repo_stars,repo_language,issues,median_ttc_days,avg_comments
dmitry-brazhenko/SharpToken,https://github.com/dmitry-brazhenko/SharpToken,246,C#,1,341.83966435185187,7.0
sophgo/LLM-TPU,https://github.com/sophgo/LLM-TPU,244,C++,1,1.0087152777777777,1.0
jbrumwell/mock-knex,https://github.com/jbrumwell/mock-knex,241,JavaScript,1,431.1208912037037,15.0
quantumlib/Qualtran,https://github.com/quantumlib/Qualtran,241,Python,1,330.81083333333333,3.0
vmware-tanzu/cluster-api-provider-bringyourownhost,https://github.com/vmware-tanzu/cluster-api-provider-bringyourownhost,241,Go,1,112.02774305555556,2.0
conda/conda-libmamba-solver,https://github.com/conda/conda-libmamba-solver,236,Python,1,68.00215277777778,26.0
DLR-AMR/t8code,https://github.com/DLR-AMR/t8code,235,C++,1,6.937766203703704,23.0
redfx-quantum/strange,https://github.com/redfx-quantum/strange,229,Java,1,0.025092592592592593,0.0
sosy-lab/java-smt,https://github.com/sosy-lab/java-smt,228,Java,1,163.8352662037037,2.0
executablebooks/MyST-NB,https://github.com/executablebooks/MyST-NB,227,Jupyter Notebook,1,22.74486111111111,4.0
ServiceNow/Fast-LLM,https://github.com/ServiceNow/Fast-LLM,226,Python,1,49.02947916666667,6.0
nunit/nunit-console,https://github.com/nunit/nunit-console,226,C#,1,2569.839826388889,17.0
pulumi/pulumi-terraform-bridge,https://github.com/pulumi/pulumi-terraform-bridge,226,Go,1,30.909340277777776,1.0
Galileo-Galilei/kedro-mlflow,https://github.com/Galileo-Galilei/kedro-mlflow,224,Python,1,1.8899768518518518,1.0
mantidproject/mantid,https://github.com/mantidproject/mantid,224,C++,1,15.657511574074075,2.0
bettergovph/bettergov,https://github.com/bettergovph/bettergov,222,TypeScript,1,0.9203125,2.0
alchemistry/alchemlyb,https://github.com/alchemistry/alchemlyb,220,Python,1,153.16914351851852,1.0
asyncapi/asyncapi-react,https://github.com/asyncapi/asyncapi-react,220,TypeScript,1,163.51842592592592,6.0
schireson/pytest-alembic,https://github.com/schireson/pytest-alembic,220,Python,1,3.2960648148148146,12.0
avro-kotlin/avro4k,https://github.com/avro-kotlin/avro4k,218,Kotlin,1,283.68128472222224,7.0
libAtoms/matscipy,https://github.com/libAtoms/matscipy,217,Python,1,84.4159837962963,12.0
onnx/turnkeyml,https://github.com/onnx/turnkeyml,214,Python,1,28.49883101851852,2.0
turbot/steampipe-plugin-aws,https://github.com/turbot/steampipe-plugin-aws,213,Go,1,3.6889814814814814,6.0
deepmodeling/abacus-develop,https://github.com/deepmodeling/abacus-develop,212,C++,1,5.073935185185185,1.0
holochain/tryorama,https://github.com/holochain/tryorama,212,TypeScript,1,22.17758101851852,2.0
0xSpaceShard/starknet-devnet-deprecated,https://github.com/0xSpaceShard/starknet-devnet-deprecated,210,Python,1,452.7042476851852,10.0
paambaati/codeclimate-action,https://github.com/paambaati/codeclimate-action,207,TypeScript,1,73.09744212962963,9.0
nunit/nunit3-vs-adapter,https://github.com/nunit/nunit3-vs-adapter,206,C#,1,18.301828703703702,4.0
PalisadoesFoundation/talawa-admin,https://github.com/PalisadoesFoundation/talawa-admin,204,TypeScript,1,44.65429398148148,22.0
bmf-san/ggc,https://github.com/bmf-san/ggc,204,Go,1,16.58449074074074,3.0
oxidecomputer/propolis,https://github.com/oxidecomputer/propolis,204,Rust,1,1.8386458333333333,1.0
responsible-ai-collaborative/aiid,https://github.com/responsible-ai-collaborative/aiid,204,JavaScript,1,2.241296296296296,3.0
trueagi-io/hyperon-experimental,https://github.com/trueagi-io/hyperon-experimental,204,Rust,1,103.27168981481482,0.0
blockscout/blockscout-rs,https://github.com/blockscout/blockscout-rs,203,Rust,1,32.91644675925926,2.0
GeKorm/better-auth-harmony,https://github.com/GeKorm/better-auth-harmony,200,TypeScript,1,14.065011574074074,7.0
winpax/sfsu,https://github.com/winpax/sfsu,199,Rust,1,0.7617824074074074,0.0
0xSpaceShard/starknet-hardhat-plugin,https://github.com/0xSpaceShard/starknet-hardhat-plugin,198,TypeScript,1,117.06774305555555,11.0
gardenlinux/gardenlinux,https://github.com/gardenlinux/gardenlinux,197,Python,1,0.13694444444444445,1.0
srl-labs/vrnetlab,https://github.com/srl-labs/vrnetlab,197,Python,1,2.1724189814814814,6.0
BlenderKit/BlenderKit,https://github.com/BlenderKit/BlenderKit,196,Python,1,23.067881944444444,0.0
jxlil/scrapy-impersonate,https://github.com/jxlil/scrapy-impersonate,192,Python,1,22.51263888888889,4.0
sandwichfarm/nostr-watch,https://github.com/sandwichfarm/nostr-watch,191,TypeScript,1,34.99125,3.0
cosmos/interchain-security,https://github.com/cosmos/interchain-security,190,Go,1,57.07697916666667,0.0
eclipse-tycho/tycho,https://github.com/eclipse-tycho/tycho,188,Java,1,3.1564699074074074,4.0
flux-framework/flux-core,https://github.com/flux-framework/flux-core,188,C,1,5.999039351851851,5.0
gristlabs/asttokens,https://github.com/gristlabs/asttokens,188,Python,1,3.4919675925925926,8.0
defenseunicorns/pepr,https://github.com/defenseunicorns/pepr,186,TypeScript,1,1.8102546296296296,0.0
mlcommons/GaNDLF,https://github.com/mlcommons/GaNDLF,186,Python,1,506.1405787037037,10.0
simondotm/nx-firebase,https://github.com/simondotm/nx-firebase,186,TypeScript,1,0.47181712962962963,0.0
tenstorrent/tt-mlir,https://github.com/tenstorrent/tt-mlir,185,C++,1,64.06885416666667,0.0
Automattic/woocommerce-payments,https://github.com/Automattic/woocommerce-payments,183,PHP,1,0.039328703703703706,0.0
GlacioHack/xdem,https://github.com/GlacioHack/xdem,183,Python,1,6.058321759259259,1.0
ToucanToco/fastexcel,https://github.com/ToucanToco/fastexcel,183,Rust,1,0.8179398148148148,9.0
nyatinte/ccexp,https://github.com/nyatinte/ccexp,183,TypeScript,1,1.7865277777777777,0.0
symflower/eval-dev-quality,https://github.com/symflower/eval-dev-quality,182,Go,1,5.1723032407407405,3.0
cucapra/filament,https://github.com/cucapra/filament,180,Verilog,1,8.83925925925926,0.0
cuttle-cards/cuttle,https://github.com/cuttle-cards/cuttle,179,JavaScript,1,40.870613425925924,15.0
tgstation/TerraGov-Marine-Corps,https://github.com/tgstation/TerraGov-Marine-Corps,179,DM,1,3.467048611111111,1.0
LLNL/axom,https://github.com/LLNL/axom,175,C++,1,29.10144675925926,1.0
xrootd/xrootd,https://github.com/xrootd/xrootd,175,C++,1,11.049421296296297,5.0
HarborWallet/harbor,https://github.com/HarborWallet/harbor,174,Rust,1,14.071770833333334,0.0
masqu3rad3/tik_manager4,https://github.com/masqu3rad3/tik_manager4,174,Python,1,21.118726851851854,2.0
oceanprotocol/ocean.py,https://github.com/oceanprotocol/ocean.py,173,Python,1,5.793761574074074,0.0
socketry/sus,https://github.com/socketry/sus,173,Ruby,1,0.25417824074074075,2.0
nimiq/core-rs-albatross,https://github.com/nimiq/core-rs-albatross,172,Rust,1,244.8647337962963,0.0
tskit-dev/tskit,https://github.com/tskit-dev/tskit,172,Python,1,0.008101851851851851,1.0
esphome/aioesphomeapi,https://github.com/esphome/aioesphomeapi,170,Python,1,0.038877314814814816,2.0
api3dao/airnode,https://github.com/api3dao/airnode,169,TypeScript,1,206.76385416666668,3.0
hoodie/icalendar,https://github.com/hoodie/icalendar,169,Rust,1,1.4704050925925927,0.0
mariosimao/notion-sdk-php,https://github.com/mariosimao/notion-sdk-php,168,PHP,1,3.0997685185185184,3.0
php-mock/php-mock-phpunit,https://github.com/php-mock/php-mock-phpunit,168,PHP,1,91.6507175925926,2.0
Volumetrics-io/mrjs,https://github.com/Volumetrics-io/mrjs,165,JavaScript,1,14.833981481481482,2.0
microsoft/MLOS,https://github.com/microsoft/MLOS,165,Python,1,2.12125,5.0
getodk/central,https://github.com/getodk/central,164,JavaScript,1,5.101273148148148,1.0
stellar/rs-soroban-sdk,https://github.com/stellar/rs-soroban-sdk,164,Rust,1,21.34920138888889,3.0
CropperBlazor/Cropper.Blazor,https://github.com/CropperBlazor/Cropper.Blazor,163,C#,1,156.9047800925926,5.0
EspressoSystems/HotShot,https://github.com/EspressoSystems/HotShot,158,Rust,1,38.84494212962963,0.0
proteneer/timemachine,https://github.com/proteneer/timemachine,157,Python,1,540.0553587962963,1.0
ami-iit/jaxsim,https://github.com/ami-iit/jaxsim,155,Python,1,53.9984837962963,5.0
cayleypy/cayleypy,https://github.com/cayleypy/cayleypy,155,GAP,1,1.9649537037037037,3.0
conda-incubator/conda-store,https://github.com/conda-incubator/conda-store,154,Python,1,160.02883101851853,0.0
stephenyeargin/hubot-grafana,https://github.com/stephenyeargin/hubot-grafana,154,JavaScript,1,8.918148148148148,2.0
harfbuzz/harfrust,https://github.com/harfbuzz/harfrust,153,Rust,1,5.4497685185185185,1.0
oldschoolgg/oldschoolbot,https://github.com/oldschoolgg/oldschoolbot,151,TypeScript,1,50.006018518518516,0.0
DataDog/datadog-api-client-go,https://github.com/DataDog/datadog-api-client-go,150,Go,1,4.427337962962963,8.0
blissd/fotema,https://github.com/blissd/fotema,149,Rust,1,20.363217592592594,1.0
frankframework/frankframework,https://github.com/frankframework/frankframework,149,Java,1,3.7294791666666667,0.0
Altinn/altinn-studio,https://github.com/Altinn/altinn-studio,148,TypeScript,1,2.9435532407407408,0.0
OXY2DEV/ui.nvim,https://github.com/OXY2DEV/ui.nvim,146,Lua,1,0.06421296296296296,8.0
learningequality/studio,https://github.com/learningequality/studio,146,Python,1,75.80981481481481,1.0
causify-ai/helpers,https://github.com/causify-ai/helpers,145,Python,1,14.722835648148148,3.0
ros2/rmw_cyclonedds,https://github.com/ros2/rmw_cyclonedds,145,C++,1,29.228449074074074,12.0
Accenture/sfmc-devtools,https://github.com/Accenture/sfmc-devtools,144,JavaScript,1,0.04045138888888889,1.0
kata-containers/tests,https://github.com/kata-containers/tests,142,Shell,1,360.87693287037035,0.0
michenriksen/gokiburi,https://github.com/michenriksen/gokiburi,142,JavaScript,1,0.10542824074074074,0.0
decentraland/unity-renderer,https://github.com/decentraland/unity-renderer,141,C#,1,43.14952546296296,5.0
OCamlPro/alt-ergo,https://github.com/OCamlPro/alt-ergo,139,OCaml,1,18.065844907407406,0.0
lanl/scico,https://github.com/lanl/scico,139,Python,1,141.12502314814816,0.0
mozilla/experimenter,https://github.com/mozilla/experimenter,139,Python,1,4.980138888888889,0.0
PlasmaControl/DESC,https://github.com/PlasmaControl/DESC,138,Python,1,1.0883333333333334,0.0
drivendataorg/zamba,https://github.com/drivendataorg/zamba,138,Python,1,19.10597222222222,4.0
BoykaFramework/boyka-framework,https://github.com/BoykaFramework/boyka-framework,135,Java,1,12.315983796296296,0.0
kkrt-labs/kakarot-rpc,https://github.com/kkrt-labs/kakarot-rpc,135,Rust,1,3.0261805555555554,0.0
quaquel/EMAworkbench,https://github.com/quaquel/EMAworkbench,135,Jupyter Notebook,1,5.112604166666666,9.0
paritytech/substrate-contracts-node,https://github.com/paritytech/substrate-contracts-node,134,Rust,1,381.363287037037,14.0
ava-labs/firewood,https://github.com/ava-labs/firewood,133,Rust,1,2.767314814814815,2.0
epiforecasts/EpiNow2,https://github.com/epiforecasts/EpiNow2,131,R,1,0.03875,0.0
besok/jsonpath-rust,https://github.com/besok/jsonpath-rust,130,Rust,1,17.28636574074074,5.0
stefmolin/data-morph,https://github.com/stefmolin/data-morph,130,Python,1,45.96415509259259,1.0
0xSpaceShard/starknet-devnet,https://github.com/0xSpaceShard/starknet-devnet,128,Rust,1,195.005625,3.0
chipsalliance/caliptra-sw,https://github.com/chipsalliance/caliptra-sw,127,Rust,1,25.0603125,1.0
eiffel-community/eiffel,https://github.com/eiffel-community/eiffel,127,Python,1,4.552060185185185,0.0
mozilla/addons,https://github.com/mozilla/addons,126,Shell,1,1.737511574074074,10.0
TomographicImaging/CIL,https://github.com/TomographicImaging/CIL,125,Python,1,404.6268171296296,3.0
GEOLYTIX/xyz,https://github.com/GEOLYTIX/xyz,124,JavaScript,1,1.9404050925925926,0.0
islet-project/islet,https://github.com/islet-project/islet,124,Rust,1,6.749548611111111,0.0
eclipse-m2e/m2e-core,https://github.com/eclipse-m2e/m2e-core,123,Java,1,37.44475694444444,8.0
GaloisInc/grease,https://github.com/GaloisInc/grease,122,Haskell,1,0.1109837962962963,1.0
metal3-io/metal3-dev-env,https://github.com/metal3-io/metal3-dev-env,122,Shell,1,275.09041666666667,11.0
opral/inlang-paraglide-js,https://github.com/opral/inlang-paraglide-js,122,Unknown,1,2.0700694444444445,11.0
hiero-ledger/hiero-sdk-go,https://github.com/hiero-ledger/hiero-sdk-go,121,Go,1,2.9110069444444444,0.0
supreme-gg-gg/instagram-cli,https://github.com/supreme-gg-gg/instagram-cli,121,Python,1,19.4040625,2.0
wadpac/GGIR,https://github.com/wadpac/GGIR,120,R,1,165.0885763888889,5.0
LiberTEM/LiberTEM,https://github.com/LiberTEM/LiberTEM,119,Python,1,1.9382986111111111,4.0
MikeSchulze/gdUnit4Net,https://github.com/MikeSchulze/gdUnit4Net,119,C#,1,73.6649537037037,0.0
aspect-build/rules_lint,https://github.com/aspect-build/rules_lint,119,Starlark,1,8.532754629629629,13.0
icerpc/icerpc-csharp,https://github.com/icerpc/icerpc-csharp,118,C#,1,1.7739699074074073,0.0
elastic/connectors,https://github.com/elastic/connectors,116,Python,1,95.88075231481481,0.0
pymc-devs/pymc-extras,https://github.com/pymc-devs/pymc-extras,116,Jupyter Notebook,1,43.68743055555556,0.0
ibis-project/ibis-ml,https://github.com/ibis-project/ibis-ml,115,Python,1,22.585104166666667,3.0
JuliaTesting/ReTest.jl,https://github.com/JuliaTesting/ReTest.jl,112,Julia,1,754.8872337962963,0.0
aeye-lab/pymovements,https://github.com/aeye-lab/pymovements,112,Python,1,15.006909722222222,3.0
hainegroup/oceanspy,https://github.com/hainegroup/oceanspy,112,Jupyter Notebook,1,282.3553356481481,4.0
vv9k/docker-api-rs,https://github.com/vv9k/docker-api-rs,112,Rust,1,57.69878472222222,7.0
TileDB-Inc/TileDB-R,https://github.com/TileDB-Inc/TileDB-R,110,R,1,28.25380787037037,20.0
o1-labs/mina-rust,https://github.com/o1-labs/mina-rust,110,Rust,1,0.26756944444444447,0.0
pauldmccarthy/indexed_gzip,https://github.com/pauldmccarthy/indexed_gzip,110,C,1,3.546400462962963,2.0
weld/weld-testing,https://github.com/weld/weld-testing,110,Java,1,5.392754629629629,5.0
dfinity/stable-structures,https://github.com/dfinity/stable-structures,109,Rust,1,51.52515046296296,3.0
red-hat-storage/ocs-ci,https://github.com/red-hat-storage/ocs-ci,109,Python,1,325.857962962963,6.0
ui5-community/wdi5,https://github.com/ui5-community/wdi5,109,TypeScript,1,14.327997685185185,3.0
mabel-dev/opteryx,https://github.com/mabel-dev/opteryx,108,Python,1,0.7888657407407408,0.0
dtcenter/METplus,https://github.com/dtcenter/METplus,107,Python,1,0.10091435185185185,0.0
open-reaction-database/ord-schema,https://github.com/open-reaction-database/ord-schema,107,JavaScript,1,92.43755787037037,10.0
dbt-labs/dbt-redshift,https://github.com/dbt-labs/dbt-redshift,106,Python,1,48.162326388888886,0.0
JupiterBroadcasting/jupiterbroadcasting.com,https://github.com/JupiterBroadcasting/jupiterbroadcasting.com,105,Sass,1,48.031539351851855,4.0
cppalliance/mrdocs,https://github.com/cppalliance/mrdocs,105,C++,1,70.19998842592592,2.0
Navideck/universal_ble,https://github.com/Navideck/universal_ble,104,Dart,1,3.7966203703703703,9.0
grimme-lab/dxtb,https://github.com/grimme-lab/dxtb,104,Python,1,63.516782407407405,3.0
openclimatefix/quartz-frontend,https://github.com/openclimatefix/quartz-frontend,104,TypeScript,1,19.27658564814815,0.0
riscv-software-src/riscv-unified-db,https://github.com/riscv-software-src/riscv-unified-db,104,C++,1,3.961724537037037,2.0
Koniverse/SubWallet-Extension,https://github.com/Koniverse/SubWallet-Extension,101,TypeScript,1,12.84230324074074,2.0
dream-faster/fold,https://github.com/dream-faster/fold,101,Python,1,25.892569444444444,0.0
flux-framework/flux-sched,https://github.com/flux-framework/flux-sched,101,C++,1,23.84315972222222,20.0
lydavid/MusicSearch,https://github.com/lydavid/MusicSearch,101,Kotlin,1,10.407465277777778,0.0
chainwayxyz/clementine,https://github.com/chainwayxyz/clementine,99,Rust,1,13.996319444444444,0.0
elastic/fleet-server,https://github.com/elastic/fleet-server,99,Go,1,218.31430555555556,6.0
nunit/nunit.analyzers,https://github.com/nunit/nunit.analyzers,99,C#,1,11.187407407407408,5.0
redpanda-data/helm-charts,https://github.com/redpanda-data/helm-charts,99,Smarty,1,2.979201388888889,1.0
alan-turing-institute/autoemulate,https://github.com/alan-turing-institute/autoemulate,98,Python,1,3.8590046296296294,1.0
bilby-dev/bilby,https://github.com/bilby-dev/bilby,98,Python,1,0.8304398148148148,1.0
ppdebreuck/modnet,https://github.com/ppdebreuck/modnet,98,Jupyter Notebook,1,63.83810185185185,1.0
r0gue-io/pop-cli,https://github.com/r0gue-io/pop-cli,98,Rust,1,118.34762731481482,1.0
langx/langx,https://github.com/langx/langx,97,TypeScript,1,0.36921296296296297,0.0
Automattic/woocommerce-subscriptions-core,https://github.com/Automattic/woocommerce-subscriptions-core,96,PHP,1,1288.4759722222223,11.0
rancher/cluster-api-provider-rke2,https://github.com/rancher/cluster-api-provider-rke2,96,Go,1,24.711747685185184,3.0
LFDT-Lockness/cggmp21,https://github.com/LFDT-Lockness/cggmp21,95,Rust,1,9.867997685185186,0.0
pyxem/orix,https://github.com/pyxem/orix,95,Python,1,30.483599537037037,2.0
lichess-org/lila-docker,https://github.com/lichess-org/lila-docker,94,Rust,1,13.578726851851853,0.0
virtualcell/vcell,https://github.com/virtualcell/vcell,94,Java,1,2.5854166666666667,1.0
HHS/simpler-grants-gov,https://github.com/HHS/simpler-grants-gov,93,Python,1,0.005960648148148148,0.0
Flowminder/FlowKit,https://github.com/Flowminder/FlowKit,92,Python,1,26.88054398148148,2.0
ferdium/ferdium-recipes,https://github.com/ferdium/ferdium-recipes,92,CSS,1,16.190092592592592,55.0
hiero-ledger/hiero-local-node,https://github.com/hiero-ledger/hiero-local-node,92,TypeScript,1,0.9601157407407407,0.0
xarray-contrib/xarray-regrid,https://github.com/xarray-contrib/xarray-regrid,92,Python,1,218.14349537037037,0.0
NOAA-EMC/global-workflow,https://github.com/NOAA-EMC/global-workflow,91,Shell,1,81.39025462962962,36.0
logos-co/nomos,https://github.com/logos-co/nomos,91,Rust,1,14.958553240740741,0.0
smallstep/crypto,https://github.com/smallstep/crypto,91,Go,1,6.758090277777778,1.0
swyddfa/lsp-devtools,https://github.com/swyddfa/lsp-devtools,91,Python,1,35.091886574074074,0.0
cartesi/machine-emulator,https://github.com/cartesi/machine-emulator,90,C++,1,22.99892361111111,0.0
cqfn/aibolit,https://github.com/cqfn/aibolit,90,Java,1,0.2071875,6.0
danielwestendorf/specwrk,https://github.com/danielwestendorf/specwrk,90,Ruby,1,0.07482638888888889,0.0
kirbydesign/designsystem,https://github.com/kirbydesign/designsystem,90,TypeScript,1,300.91640046296294,1.0
usi-verification-and-security/opensmt,https://github.com/usi-verification-and-security/opensmt,89,C++,1,2.197800925925926,1.0
w7sst/MorseRunner,https://github.com/w7sst/MorseRunner,89,Pascal,1,21.9678125,8.0
devashishdxt/rexie,https://github.com/devashishdxt/rexie,88,Rust,1,571.3925694444445,15.0
Lilypad-Tech/lilypad,https://github.com/Lilypad-Tech/lilypad,87,Go,1,5.876689814814815,0.0
XRPLF/clio,https://github.com/XRPLF/clio,87,C++,1,4.852708333333333,0.0
NomicFoundation/edr,https://github.com/NomicFoundation/edr,86,TypeScript,1,17.76162037037037,1.0
kubewarden/kwctl,https://github.com/kubewarden/kwctl,86,Rust,1,0.7083449074074074,0.0
IBM/couchbackup,https://github.com/IBM/couchbackup,85,JavaScript,1,175.26486111111112,2.0
ioos/erddapy,https://github.com/ioos/erddapy,85,Python,1,0.39663194444444444,1.0
serpapi/public-roadmap,https://github.com/serpapi/public-roadmap,85,Unknown,1,35.77150462962963,1.0
theislab/CellFlow,https://github.com/theislab/CellFlow,85,Python,1,3.0249189814814814,4.0
codex-storage/nim-codex,https://github.com/codex-storage/nim-codex,84,Nim,1,89.27658564814814,7.0
hiero-ledger/hiero-json-rpc-relay,https://github.com/hiero-ledger/hiero-json-rpc-relay,84,TypeScript,1,7.030243055555555,0.0
kkrt-labs/keth,https://github.com/kkrt-labs/keth,84,Cairo,1,1.1164583333333333,0.0
hicommonwealth/commonwealth,https://github.com/hicommonwealth/commonwealth,83,TypeScript,1,77.03621527777777,5.0
CQCL/guppylang,https://github.com/CQCL/guppylang,82,Python,1,213.16354166666667,0.0
Metaculus/metaculus,https://github.com/Metaculus/metaculus,82,TypeScript,1,13.177789351851851,0.0
martis42/depend_on_what_you_use,https://github.com/martis42/depend_on_what_you_use,82,Python,1,442.1453472222222,1.0
alttester/AltTester-Unity-SDK,https://github.com/alttester/AltTester-Unity-SDK,81,C#,1,3.9948148148148146,1.0
halleysfifthinc/Peaks.jl,https://github.com/halleysfifthinc/Peaks.jl,81,Julia,1,1187.6693171296297,1.0
henniaufmrenni/boum,https://github.com/henniaufmrenni/boum,81,TypeScript,1,38.3728587962963,0.0
hngprojects/hng_boilerplate_golang_web,https://github.com/hngprojects/hng_boilerplate_golang_web,81,Go,1,7.028796296296297,3.0
Deltares/dfm_tools,https://github.com/Deltares/dfm_tools,80,Python,1,0.00525462962962963,0.0
douglasdcm/guara,https://github.com/douglasdcm/guara,80,Python,1,21.08420138888889,0.0
pulumi/pulumi-java,https://github.com/pulumi/pulumi-java,80,Java,1,21.465706018518517,0.0
runtimeverification/kontrol,https://github.com/runtimeverification/kontrol,80,Python,1,76.05319444444444,0.0
vicentereig/dspy.rb,https://github.com/vicentereig/dspy.rb,80,Ruby,1,1.6770138888888888,0.0
WordPress/openverse-api,https://github.com/WordPress/openverse-api,79,Python,1,6.495798611111111,4.0
ArneBinder/pytorch-ie,https://github.com/ArneBinder/pytorch-ie,78,Python,1,11.0034375,0.0
JetBrains-Research/TestSpark,https://github.com/JetBrains-Research/TestSpark,78,Kotlin,1,16.00954861111111,0.0
JuliaBesties/BestieTemplate.jl,https://github.com/JuliaBesties/BestieTemplate.jl,78,Julia,1,15.156354166666667,0.0
exasol/pyexasol,https://github.com/exasol/pyexasol,78,Python,1,0.17650462962962962,0.0
hasadna/open-bus-map-search,https://github.com/hasadna/open-bus-map-search,78,TypeScript,1,9.279861111111112,2.0
Blueprints-org/blueprints,https://github.com/Blueprints-org/blueprints,77,Python,1,3.9454050925925928,3.0
mcbookshelf/bookshelf,https://github.com/mcbookshelf/bookshelf,77,mcfunction,1,12.047731481481481,9.0
IBM/JTOpen,https://github.com/IBM/JTOpen,76,Java,1,6.971631944444445,2.0
0xMiden/miden-node,https://github.com/0xMiden/miden-node,74,Rust,1,90.76244212962963,4.0
iotaledger/iota,https://github.com/iotaledger/iota,74,Rust,1,16.156041666666667,2.0
jetty-project/jetty-reactive-httpclient,https://github.com/jetty-project/jetty-reactive-httpclient,74,Java,1,41.956608796296294,4.0
metafacture/metafacture-core,https://github.com/metafacture/metafacture-core,74,Java,1,79.86791666666667,11.0
cscorley/whatthepatch,https://github.com/cscorley/whatthepatch,73,Python,1,4.1269328703703705,0.0
jamesmontemagno/feedbackflow,https://github.com/jamesmontemagno/feedbackflow,72,C#,1,98.41219907407407,0.0
lincc-frameworks/python-project-template,https://github.com/lincc-frameworks/python-project-template,72,Jinja,1,269.6755439814815,3.0
thushan/proxmox-vm-to-ct,https://github.com/thushan/proxmox-vm-to-ct,72,Shell,1,1.0998495370370371,1.0
dfm/python-fsps,https://github.com/dfm/python-fsps,71,Python,1,214.88594907407406,0.0
AlexsLemonade/training-modules,https://github.com/AlexsLemonade/training-modules,70,HTML,1,20.014606481481483,0.0
zhaoshenzhai/obsidian-mathlinks,https://github.com/zhaoshenzhai/obsidian-mathlinks,70,TypeScript,1,28.89320601851852,13.0
flowr-analysis/flowr,https://github.com/flowr-analysis/flowr,69,TypeScript,1,27.17556712962963,1.0
data-apis/array-api-tests,https://github.com/data-apis/array-api-tests,68,Python,1,13.868773148148149,17.0
aiidateam/aiida-quantumespresso,https://github.com/aiidateam/aiida-quantumespresso,67,Python,1,85.76884259259259,4.0
rauc/rauc-hawkbit-updater,https://github.com/rauc/rauc-hawkbit-updater,67,C,1,376.80125,3.0
zooniverse/Panoptes-Front-End,https://github.com/zooniverse/Panoptes-Front-End,67,JavaScript,1,66.39530092592592,5.0
ckb-js/lumos,https://github.com/ckb-js/lumos,66,JavaScript,1,145.7111111111111,6.0
opossum-tool/OpossumUI,https://github.com/opossum-tool/OpossumUI,66,TypeScript,1,26.863391203703703,0.0
scylladb/scylla-cluster-tests,https://github.com/scylladb/scylla-cluster-tests,66,Python,1,0.11633101851851851,5.0
Aam-Digital/ndb-core,https://github.com/Aam-Digital/ndb-core,65,TypeScript,1,47.19525462962963,6.0
bowtie-json-schema/bowtie,https://github.com/bowtie-json-schema/bowtie,65,Python,1,26.79318287037037,0.0
regro/cf-scripts,https://github.com/regro/cf-scripts,65,Python,1,0.2899074074074074,9.0
unocss-community/unocss-preset-useful,https://github.com/unocss-community/unocss-preset-useful,65,TypeScript,1,2.3573032407407406,0.0
EspressoSystems/espresso-polygon-zkevm-demo,https://github.com/EspressoSystems/espresso-polygon-zkevm-demo,64,Rust,1,27.697488425925926,3.0
NVIDIA/spark-rapids-tools,https://github.com/NVIDIA/spark-rapids-tools,64,Scala,1,40.14447916666666,0.0
WebAssembly/wasi-testsuite,https://github.com/WebAssembly/wasi-testsuite,64,Rust,1,53.77857638888889,0.0
dm4ml/motion,https://github.com/dm4ml/motion,64,Python,1,10.208645833333334,3.0
fast/mea,https://github.com/fast/mea,64,Rust,1,9.946840277777778,4.0
ruby/optparse,https://github.com/ruby/optparse,64,Ruby,1,0.02375,1.0
ICTU/quality-time,https://github.com/ICTU/quality-time,63,Python,1,878.9197916666667,5.0
divviup/janus,https://github.com/divviup/janus,63,Rust,1,12.805844907407407,2.0
op-rs/cannon-rs,https://github.com/op-rs/cannon-rs,63,Rust,1,0.9874652777777778,0.0
pester/vscode-adapter,https://github.com/pester/vscode-adapter,63,TypeScript,1,683.9988078703703,2.0
arup-group/pam,https://github.com/arup-group/pam,62,Python,1,0.12133101851851852,1.0
bluesky/ophyd,https://github.com/bluesky/ophyd,62,Python,1,1.9007175925925925,3.0
jonescompneurolab/hnn-core,https://github.com/jonescompneurolab/hnn-core,62,Python,1,0.7610300925925926,1.0
mlcommons/mobile_app_open,https://github.com/mlcommons/mobile_app_open,62,C++,1,25.817557870370372,0.0
spdx/Spdx-Java-Library,https://github.com/spdx/Spdx-Java-Library,62,Java,1,11.940740740740742,4.0
TUM-Dev/NavigaTUM,https://github.com/TUM-Dev/NavigaTUM,61,Rust,1,770.8843634259259,0.0
cuhacking/2025,https://github.com/cuhacking/2025,61,TypeScript,1,5.254340277777778,0.0
jasp-stats/jasp-issues,https://github.com/jasp-stats/jasp-issues,61,Unknown,1,425.09887731481484,6.0
silx-kit/fabio,https://github.com/silx-kit/fabio,61,Python,1,0.18266203703703704,0.0
EduHaven/EduHaven,https://github.com/EduHaven/EduHaven,60,JavaScript,1,176.41878472222223,2.0
embotech/ecos-python,https://github.com/embotech/ecos-python,60,C,1,6.332962962962963,1.0
image-rs/image-webp,https://github.com/image-rs/image-webp,60,Rust,1,5.040717592592593,5.0
nebulastream/nebulastream,https://github.com/nebulastream/nebulastream,60,C++,1,73.07166666666667,0.0
SciCompMod/memilio,https://github.com/SciCompMod/memilio,59,C++,1,366.97938657407406,1.0
WesternFriend/westernfriend.org,https://github.com/WesternFriend/westernfriend.org,59,Python,1,3.07599537037037,0.0
